facility_id,facility_name,city,state,zip_code,facility_type,ownership,facility_name_normalized,health_system,msp_gatekeeper,vms_software,msp_exclusive,ehr_system,radius_rule_miles,msp_notes,data_source,confidence,ccn,hos_beds,hos_dsch,corp_parent_name,hos_net_revenue,hos_ucburden
021301,PROVIDENCE VALDEZ MEDICAL CENTER,VALDEZ,AK,99686,Critical Access Hospitals,Government - Local,providence valdez medical center,Providence,Aya Healthcare,LotusOne,True,Epic,50.0,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,021301,11.0,100.0,PROVIDENCE,20895315.0,0.1289172505
021302,PROVIDENCE SEWARD HOSPITAL,SEWARD,AK,99664,Critical Access Hospitals,Government - Local,providence seward hospital,Providence,Aya Healthcare,LotusOne,True,Epic,50.0,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,021302,6.0,59.0,PROVIDENCE,29673662.0,0.0585374075
021304,PETERSBURG MEDICAL CENTER,PETERSBURG,AK,99833,Critical Access Hospitals,Government - Local,petersburg medical center,Southeast Alaska Regional Health Consortium,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021304,12.0,105.0,,19518522.0,0.0633863763
021305,SEARHC WRANGELL MEDICAL CENTER & LTC,WRANGELL,AK,99929,Critical Access Hospitals,Tribal,searhc wrangell medical center ltc,Southeast Alaska Regional Health Consortium,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021305,8.0,76.0,SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,14303710.0,0.9585531725
021306,PROVIDENCE KODIAK ISLAND MEDICAL CTR,KODIAK,AK,99615,Critical Access Hospitals,Voluntary non-profit - Church,providence kodiak island medical ctr,Providence,Aya Healthcare,LotusOne,True,Epic,50.0,WARNING: Aya owns both the contract and the software (LotusOne). Outside agencies face a sub-vendor penalty unless the role is hard-to-fill (where penalties may be waived to speed up hiring).,cms_gov,high,021306,24.0,607.0,PROVIDENCE,61570315.0,0.0239952052
021307,CORDOVA COMMUNITY MEDICAL CENTER,CORDOVA,AK,99574,Critical Access Hospitals,Government - Local,cordova community medical center,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021307,13.0,54.0,,14778367.0,0.1570520516
021308,NORTON SOUND REGIONAL HOSPITAL,NOME,AK,99762,Critical Access Hospitals,Tribal,norton sound regional hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021308,18.0,752.0,INDIAN HEALTH SERVICE,153799897.0,0.2456421093
021309,BRISTOL BAY DBA KANAKANAK HOSPITAL,DILLINGHAM,AK,99576,Critical Access Hospitals,Voluntary non-profit - Private,bristol bay dba kanakanak hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021309,16.0,270.0,INDIAN HEALTH SERVICE,,
021310,MANIILAQ HEALTH CENTER,KOTZEBUE,AK,99752,Critical Access Hospitals,Tribal,maniilaq health center,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021310,17.0,381.0,INDIAN HEALTH SERVICE,,
021311,PEACEHEALTH KETCHIKAN MEDICAL CENTER,KETCHIKAN,AK,99901,Critical Access Hospitals,Voluntary non-profit - Church,peacehealth ketchikan medical center,Peacehealth,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021311,25.0,962.0,PEACEHEALTH,92432288.0,0.0717749023
021312,SAMUEL SIMMONDS MEMORIAL HOSPITAL,BARROW,AK,99723,Critical Access Hospitals,Tribal,samuel simmonds memorial hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021312,10.0,353.0,INDIAN HEALTH SERVICE,59233911.0,
021313,SOUTH PENINSULA HOSPITAL,HOMER,AK,99603,Critical Access Hospitals,Voluntary non-profit - Private,south peninsula hospital,,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021313,21.0,608.0,,112141099.0,0.0353737958
021314,SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,SITKA,AK,99835,Critical Access Hospitals,Tribal,southeast alaska regional health consortium,Southeast Alaska Regional Health Consortium,,,,Meditech / Cerner CommunityWorks,,,cms_gov,high,021314,25.0,728.0,SOUTHEAST ALASKA REGIONAL HEALTH CONSORTIUM,,
024001,NORTH STAR HOSPITAL,ANCHORAGE,AK,99508,Psychiatric,Proprietary,north star hospital,Universal Health Services,,,,,,,cms_gov,high,024001,140.0,816.0,UNIVERSAL HEALTH SERVICES INC,25327868.0,
024002,ALASKA PSYCHIATRIC INSTITUTE,ANCHORAGE,AK,99508,Psychiatric,Government - State,alaska psychiatric institute,,,,,,,,cms_gov,high,024002,80.0,619.0,,,
030002,BANNER - UNIVERSITY MEDICAL CENTER PHOENIX,PHOENIX,AZ,85006,Acute Care Hospitals,Voluntary non-profit - Other,banner university medical center phoenix,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030002,656.0,33486.0,BANNER HEALTH,1283286329.0,0.0262369809
030006,TUCSON MEDICAL CENTER,TUCSON,AZ,85712,Acute Care Hospitals,Voluntary non-profit - Private,tucson medical center,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,030006,473.0,37376.0,TMC HEALTHCARE,801018629.0,0.140622801
030007,VERDE VALLEY MEDICAL CENTER,COTTONWOOD,AZ,86326,Acute Care Hospitals,Voluntary non-profit - Private,verde valley medical center,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,030007,87.0,4445.0,NORTHERN ARIZONA HEALTHCARE,172489527.0,0.079372843
030010,ST. MARY'S HOSPITAL,TUCSON,AZ,85745,Acute Care Hospitals,Voluntary non-profit - Private,st marys hospital,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,030010,,,TENET HEALTHCARE,,
030011,ST JOSEPH'S HOSPITAL,TUCSON,AZ,85711,Acute Care Hospitals,Voluntary non-profit - Other,st josephs hospital,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,030011,,,TENET HEALTHCARE,,
030012,YAVAPAI REGIONAL MEDICAL CENTER,PRESCOTT,AZ,86301,Acute Care Hospitals,Voluntary non-profit - Private,yavapai regional medical center,CommonSpirit,Internal Travel Program,Internal,True,Epic,50.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,030012,218.0,13537.0,YAVAPAI REGIONAL MEDICAL CENTER,428079768.0,0.0710942471
030013,YUMA REGIONAL MEDICAL CENTER,YUMA,AZ,85364,Acute Care Hospitals,Voluntary non-profit - Private,yuma regional medical center,Yuma Regional Medical Center,,,,,,,cms_gov,high,030013,430.0,11279.0,YUMA REGIONAL MEDICAL CENTER,732517265.0,0.1046801272
030014,HONOR HEALTH JOHN C. LINCOLN MEDICAL CENTER,PHOENIX,AZ,85020,Acute Care Hospitals,Voluntary non-profit - Private,honor health john c lincoln medical center,HonorHealth,,,,,,,cms_gov,high,030014,239.0,10736.0,HONORHEALTH,689853033.0,0.0961321997
030016,BANNER CASA GRANDE MEDICAL CENTER,CASA GRANDE,AZ,85122,Acute Care Hospitals,Voluntary non-profit - Other,banner casa grande medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030016,141.0,5715.0,BANNER HEALTH,147516697.0,0.0280943656
030022,VALLEYWISE HEALTH MEDICAL CENTER,PHOENIX,AZ,85008,Acute Care Hospitals,Government - Local,valleywise health medical center,Valleywise Health,,,,,,,cms_gov,high,030022,301.0,14090.0,VALLEYWISE HEALTH,509398506.0,0.2666566985
030023,FLAGSTAFF MEDICAL CENTER,FLAGSTAFF,AZ,86001,Acute Care Hospitals,Voluntary non-profit - Private,flagstaff medical center,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,030023,242.0,11009.0,NORTHERN ARIZONA HEALTHCARE,477940035.0,0.0270908323
030024,ST JOSEPHS HOSPITAL AND MEDICAL CENTER,PHOENIX,AZ,85013,Acute Care Hospitals,Voluntary non-profit - Church,st josephs hospital and medical center,CommonSpirit,Internal Travel Program,Internal,True,Epic,50.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,030024,515.0,29748.0,COMMONSPIRIT HEALTH,1314767742.0,0.0229378797
030030,ABRAZO CENTRAL CAMPUS,PHOENIX,AZ,85015,Acute Care Hospitals,Physician,abrazo central campus,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,030030,153.0,5047.0,TENET HEALTHCARE,108441592.0,0.0992733644
030036,CHANDLER REGIONAL MEDICAL CENTER,CHANDLER,AZ,85224,Acute Care Hospitals,Voluntary non-profit - Private,chandler regional medical center,CommonSpirit,Internal Travel Program,Internal,True,Epic,50.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,030036,429.0,31986.0,COMMONSPIRIT HEALTH,763727931.0,0.0827233818
030037,HONORHEALTH TEMPE MEDICAL CENTER,PHOENIX,AZ,85006,Acute Care Hospitals,Proprietary,honorhealth tempe medical center,Steward Health Care System,,,,,,,cms_gov,high,030037,74.0,2434.0,,75840420.0,0.031894386
030038,HONORHEALTH SCOTTSDALE OSBORN MEDICAL CENTER,SCOTTSDALE,AZ,85251,Acute Care Hospitals,Proprietary,honorhealth scottsdale osborn medical center,HonorHealth,,,,,,,cms_gov,high,030038,337.0,14653.0,HONORHEALTH,440015431.0,0.105575035
030043,CANYON VISTA MEDICAL CENTER,SIERRA VISTA,AZ,85635,Acute Care Hospitals,Voluntary non-profit - Other,canyon vista medical center,LifePoint Health,HealthTrust,Unknown,True,Mixed,50.0,,cms_gov,high,030043,74.0,4036.0,LIFEPOINT HEALTH,132647033.0,0.0150687233
030055,KINGMAN REGIONAL MEDICAL CENTER,KINGMAN,AZ,86401,Acute Care Hospitals,Government - Hospital District or Authority,kingman regional medical center,Mayo Clinic,Mayo Clinic Travel Program,Internal,True,Epic,,,cms_gov,high,030055,196.0,7534.0,MAYO CLINIC HEALTH SYSTEM,373556560.0,0.0359136446
030061,BANNER BOSWELL MEDICAL CENTER,SUN CITY,AZ,85351,Acute Care Hospitals,Voluntary non-profit - Other,banner boswell medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030061,410.0,16022.0,BANNER HEALTH,372709345.0,0.0622113511
030062,SUMMIT HEALTHCARE REGIONAL MEDICAL CENTER,SHOW LOW,AZ,85901,Acute Care Hospitals,Voluntary non-profit - Private,summit healthcare regional medical center,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,030062,89.0,5167.0,SUMMIT HEALTHCARE,261367382.0,0.0171023701
030064,BANNER - UNIVERSITY MEDICAL CENTER TUCSON CAMPUS,TUCSON,AZ,85719,Acute Care Hospitals,Voluntary non-profit - Private,banner university medical center tucson campus,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030064,559.0,25715.0,BANNER HEALTH,1212737135.0,0.0147242227
030065,BANNER DESERT MEDICAL CENTER,MESA,AZ,85202,Acute Care Hospitals,Voluntary non-profit - Private,banner desert medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030065,629.0,32110.0,BANNER HEALTH,936694500.0,0.0326485857
030069,HAVASU REGIONAL MEDICAL CENTER,LAKE HAVASU CITY,AZ,86403,Acute Care Hospitals,Proprietary,havasu regional medical center,LifePoint Health,HealthTrust,Unknown,True,Mixed,50.0,,cms_gov,high,030069,144.0,4667.0,LIFEPOINT HEALTH,256071730.0,0.0268968859
030071,FORT DEFIANCE INDIAN HOSPITAL,FT. DEFIANCE,AZ,86504,Acute Care Hospitals,Tribal,fort defiance indian hospital,,,,,,,,cms_gov,high,030071,,,INDIAN HEALTH SERVICE,,
030073,TUBA CITY REGIONAL HEALTH CARE CORPORATION,TUBA CITY,AZ,86045,Acute Care Hospitals,Voluntary non-profit - Other,tuba city regional health care corporation,,,,,,,,cms_gov,high,030073,,,INDIAN HEALTH SERVICE,,
030074,SELLS HOSPITAL,SELLS,AZ,85634,Acute Care Hospitals,Tribal,sells hospital,,,,,,,,cms_gov,high,030074,,,INDIAN HEALTH SERVICE,,
030078,PHOENIX INDIAN MEDICAL CENTER,PHOENIX,AZ,85016,Acute Care Hospitals,Government - Federal,phoenix indian medical center,,,,,,,,cms_gov,high,030078,,,INDIAN HEALTH SERVICE,,
030083,ABRAZO SCOTTSDALE CAMPUS,PHOENIX,AZ,85032,Acute Care Hospitals,Proprietary,abrazo scottsdale campus,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,030083,128.0,4701.0,TENET HEALTHCARE,125264552.0,0.1318831812
030084,CHINLE COMPREHENSIVE HEALTH CARE FACILITY,CHINLE,AZ,86503,Acute Care Hospitals,Government - Federal,chinle comprehensive health care facility,,,,,,,,cms_gov,high,030084,,,INDIAN HEALTH SERVICE,,
030085,NORTHWEST MEDICAL CENTER,TUCSON,AZ,85741,Acute Care Hospitals,Proprietary,northwest medical center,CHS,HealthTrust,Unknown,True,Cerner,50.0,,cms_gov,high,030085,252.0,12667.0,COMMUNITY HEALTH SYSTEMS INC,343673761.0,0.0682077261
030087,HONORHEALTH SCOTTSDALE SHEA MEDICAL CENTER,SCOTTSDALE,AZ,85260,Acute Care Hospitals,Proprietary,honorhealth scottsdale shea medical center,HonorHealth,,,,,,,cms_gov,high,030087,427.0,20438.0,HONORHEALTH,627344546.0,0.0657459583
030088,BANNER BAYWOOD MEDICAL CENTER,MESA,AZ,85206,Acute Care Hospitals,Voluntary non-profit - Private,banner baywood medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030088,323.0,12174.0,BANNER HEALTH,281605477.0,0.0832676521
030089,BANNER THUNDERBIRD MEDICAL CENTER,GLENDALE,AZ,85306,Acute Care Hospitals,Government - Hospital District or Authority,banner thunderbird medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030089,539.0,26458.0,BANNER HEALTH,776040835.0,0.0232286228
030092,HONORHEALTH DEER VALLEY MEDICAL CENTER,PHOENIX,AZ,85027,Acute Care Hospitals,Voluntary non-profit - Private,honorhealth deer valley medical center,HonorHealth,,,,,,,cms_gov,high,030092,204.0,12033.0,HONORHEALTH,388265713.0,0.1695547782
030093,BANNER DEL E. WEBB MEDICAL CENTER,SUN CITY WEST,AZ,85375,Acute Care Hospitals,Voluntary non-profit - Private,banner del e webb medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030093,337.0,16985.0,BANNER HEALTH,363986560.0,0.0660737269
030094,ABRAZO ARROWHEAD HOSPITAL,GLENDALE,AZ,85308,Acute Care Hospitals,Proprietary,abrazo arrowhead hospital,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,030094,270.0,14966.0,TENET HEALTHCARE,406369703.0,0.0231787138
030101,WESTERN ARIZONA REGIONAL MEDICAL CENTER,BULLHEAD CITY,AZ,86442,Acute Care Hospitals,Proprietary,western arizona regional medical center,CHS,HealthTrust,Unknown,True,Cerner,50.0,,cms_gov,high,030101,93.0,4010.0,COMMUNITY HEALTH SYSTEMS INC,114308785.0,0.0459435519
030103,MAYO CLINIC HOSPITAL,PHOENIX,AZ,85054,Acute Care Hospitals,Voluntary non-profit - Private,mayo clinic hospital,Mayo Clinic,Mayo Clinic Travel Program,Internal,True,Epic,,,cms_gov,high,030103,353.0,18678.0,MAYO CLINIC HEALTH SYSTEM,2583603436.0,0.0054522473
030105,BANNER HEART HOSPITAL,MESA,AZ,85206,Acute Care Hospitals,Voluntary non-profit - Private,banner heart hospital,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030105,108.0,4827.0,BANNER HEALTH,171572743.0,
030107,ARIZONA SPINE AND JOINT HOSPITAL,MESA,AZ,85206,Acute Care Hospitals,Physician,arizona spine and joint hospital,,,,,,,,cms_gov,high,030107,23.0,787.0,SURGERY PARTNERS INC,51078000.0,
030108,THE CORE INSTITUTE SPECIALTY HOSP,PHOENIX,AZ,85015,Acute Care Hospitals,Physician,the core institute specialty hosp,,,,,,,,cms_gov,high,030108,28.0,677.0,,106329057.0,
030110,ABRAZO WEST CAMPUS,GOODYEAR,AZ,85395,Acute Care Hospitals,Proprietary,abrazo west campus,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,030110,207.0,12364.0,TENET HEALTHCARE,303286992.0,0.0332771744
030111,BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS,TUCSON,AZ,85713,Acute Care Hospitals,Voluntary non-profit - Private,banneruniversity medical center south campus,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030111,147.0,6839.0,BANNER HEALTH,221092142.0,0.0240228061
030112,ARIZONA ORTHOPEDIC AND SURGICAL SPECIALTY HOSPITAL,PHOENIX,AZ,85008,Acute Care Hospitals,Proprietary,arizona orthopedic and surgical specialty hospital,Tenet Healthcare,Trusted Resource Associates,Internal,True,Cerner,,,cms_gov,high,030112,24.0,416.0,TENET HEALTHCARE,29618792.0,
030113,WHITERIVER PHS INDIAN HOSPITAL,WHITERIVER,AZ,85941,Acute Care Hospitals,Government - Federal,whiteriver phs indian hospital,,,,,,,,cms_gov,high,030113,,,INDIAN HEALTH SERVICE,,
030114,ORO VALLEY HOSPITAL,ORO VALLEY,AZ,85755,Acute Care Hospitals,Proprietary,oro valley hospital,CHS,HealthTrust,Unknown,True,Cerner,50.0,,cms_gov,high,030114,78.0,4303.0,COMMUNITY HEALTH SYSTEMS INC,152352867.0,0.0790412257
030115,BANNER ESTRELLA MEDICAL CENTER,PHOENIX,AZ,85037,Acute Care Hospitals,Voluntary non-profit - Private,banner estrella medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030115,317.0,18265.0,BANNER HEALTH,445368593.0,0.0638775674
030117,VALLEY VIEW MEDICAL CENTER,FORT MOHAVE,AZ,86426,Acute Care Hospitals,Proprietary,valley view medical center,LifePoint Health,HealthTrust,Unknown,True,Mixed,50.0,,cms_gov,high,030117,72.0,1235.0,LIFEPOINT HEALTH,56055979.0,0.0154183721
030119,MERCY GILBERT MEDICAL CENTER,GILBERT,AZ,85297,Acute Care Hospitals,Voluntary non-profit - Church,mercy gilbert medical center,CommonSpirit,Internal Travel Program,Internal,True,Epic,50.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,030119,197.0,17206.0,COMMONSPIRIT HEALTH,381930146.0,0.1037700048
030121,HONORHEALTH MOUNTAIN VISTA MEDICAL CENTER,MESA,AZ,85209,Acute Care Hospitals,Proprietary,honorhealth mountain vista medical center,Steward Health Care System,,,,,,,cms_gov,high,030121,162.0,6977.0,STEWARD HEALTH CARE SYSTEM LLC,223852781.0,0.0141786501
030122,BANNER GATEWAY MEDICAL CENTER,GILBERT,AZ,85234,Acute Care Hospitals,Voluntary non-profit - Other,banner gateway medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030122,185.0,12331.0,BANNER HEALTH,696428366.0,0.0280799309
030123,HONORHEALTH SCOTTSDALE THOMPSON PEAK MED CTR,SCOTTSDALE,AZ,85255,Acute Care Hospitals,Voluntary non-profit - Private,honorhealth scottsdale thompson peak med ctr,HonorHealth,,,,,,,cms_gov,high,030123,120.0,5979.0,HONORHEALTH,200717994.0,0.0511314116
03012F,PHOENIX VA MEDICAL CENTER,PHOENIX,AZ,85012,Acute Care - Veterans Administration,Veterans Health Administration,phoenix va medical center,,,,,,,,cms_gov,high,03012F,,,VETERANS HEALTH ADMINISTRATION,,
030130,BANNER IRONWOOD MEDICAL CENTER,QUEEN CREEK,AZ,85140,Acute Care Hospitals,Voluntary non-profit - Private,banner ironwood medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030130,89.0,6068.0,BANNER HEALTH,128235769.0,0.0307894892
030134,BANNER GOLDFIELD MEDICAL CENTER,APACHE JUNCTION,AZ,85120,Acute Care Hospitals,Voluntary non-profit - Other,banner goldfield medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030134,20.0,767.0,BANNER HEALTH,22482535.0,0.0330016856
030136,DIGNITY HEALTH - ARIZONA GENERAL HOSPITAL,LAVEEN,AZ,85339,Acute Care Hospitals,Proprietary,dignity health arizona general hospital,CommonSpirit,Internal Travel Program,Internal,True,Epic,50.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,030136,16.0,835.0,COMMONSPIRIT HEALTH,86494539.0,0.0483670523
030138,CITY OF HOPE CANCER CENTER PHOENIX,GOODYEAR,AZ,85338,Acute Care Hospitals,Proprietary,city of hope cancer center phoenix,,,,,,,,cms_gov,high,030138,38.0,531.0,CITY OF HOPE CANCER INSTITUTE,951165684.0,
030139,DIGNITY HEALTH ARIZONA GENERAL HOSPITAL,MESA,AZ,85212,Acute Care Hospitals,Voluntary non-profit - Private,dignity health arizona general hospital,CommonSpirit,Internal Travel Program,Internal,True,Epic,50.0,"INTERNAL: Facility prioritizes direct W-2 travelers. Agencies are back-up only, often used for hard-to-fill roles.",cms_gov,high,030139,50.0,3433.0,COMMONSPIRIT HEALTH,118280133.0,0.0491983855
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,TUCSON,AZ,85723,Acute Care - Veterans Administration,Veterans Health Administration,va s arizona healthcare system,HCA Healthcare,HealthTrust,Internal,True,Epic,50.0,,cms_gov,high,03013F,,,VETERANS HEALTH ADMINISTRATION,,
030146,HONORHEALTH SONORAN CROSSING MEDICAL CENTER,PHOENIX,AZ,85085,Acute Care Hospitals,Voluntary non-profit - Private,honorhealth sonoran crossing medical center,HonorHealth,,,,,,,cms_gov,high,030146,79.0,3423.0,HONORHEALTH,107399094.0,0.1303158465
030147,BANNER OCOTILLO MEDICAL CENTER,CHANDLER,AZ,85286,Acute Care Hospitals,Voluntary non-profit - Private,banner ocotillo medical center,Banner Health,Banner Staffing (Hybrid),Internal,False,Cerner,50.0,,cms_gov,high,030147,94.0,4578.0,BANNER HEALTH,419475493.0,0.0259070985
030148,NORTHWEST MEDICAL CENTER SAHUARITA,SAHUARITA,AZ,85629,Acute Care Hospitals,Voluntary non-profit - Private,northwest medical center sahuarita,CHS,HealthTrust,Unknown,True,Cerner,50.0,,cms_gov,high,030148,62.0,3565.0,COMMUNITY HEALTH SYSTEMS INC,108655124.0,0.0320479703
030154,EXCEPTIONAL COMMUNITY HOSPITAL YUMA,YUMA,AZ,85365,Acute Care Hospitals,Proprietary,exceptional community hospital yuma,,,,,,,,cms_gov,high,030154,,,,,
